# ----------------------------------------,,,,,,,,,
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Organic Social,2024042111,82,105,53,42.076190476190500,0.6463414634146340,4.485714285714290,0.5047619047619050,471
Organic Social,2024042400,82,125,55,26.288,0.6707317073170730,4.488,0.44,561
Organic Social,2024050112,82,102,62,54.07843137254900,0.7560975609756100,4.862745098039220,0.6078431372549020,496
Organic Social,2024050219,82,99,59,53.42424242424240,0.7195121951219510,5.1313131313131300,0.5959595959595960,508
Direct,2024050122,81,96,53,76.10416666666670,0.654320987654321,4.260416666666670,0.5520833333333330,409
Organic Search,2024040815,81,86,48,97.82558139534880,0.5925925925925930,5.104651162790700,0.5581395348837210,439
Organic Social,2024040919,81,105,54,36.06666666666670,0.6666666666666670,4.609523809523810,0.5142857142857140,484
Organic Social,2024041411,81,100,50,48.36,0.6172839506172840,4.85,0.5,485
Organic Social,2024041417,81,93,55,42.526881720430100,0.6790123456790120,4.913978494623660,0.5913978494623660,457
Organic Social,2024041619,81,102,57,59.205882352941200,0.7037037037037040,5.715686274509800,0.5588235294117650,583
Organic Social,2024042000,81,139,58,16.402877697841700,0.7160493827160490,3.5899280575539600,0.4172661870503600,499
Organic Social,2024042411,81,99,57,58.05050505050510,0.7037037037037040,5.686868686868690,0.5757575757575760,563
Organic Social,2024042509,81,108,57,40.0462962962963,0.7037037037037040,4.712962962962960,0.5277777777777780,509
Organic Social,2024042723,81,95,51,32.536842105263200,0.6296296296296300,4.578947368421050,0.5368421052631580,435
Organic Social,2024050218,81,107,59,68.77570093457940,0.7283950617283950,5.616822429906540,0.5514018691588790,601
Referral,2024041715,81,91,57,107.0989010989010,0.7037037037037040,5.714285714285710,0.6263736263736260,520
Direct,2024041718,80,96,48,67.07291666666670,0.6,4.208333333333330,0.5,404
Organic Search,2024041512,80,91,54,51.42857142857140,0.675,4.054945054945060,0.5934065934065930,369
Organic Search,2024041721,80,88,45,36.875,0.5625,4.329545454545450,0.5113636363636360,381
Organic Search,2024041919,80,95,57,41.32631578947370,0.7125,3.905263157894740,0.6,371
Organic Social,2024040613,80,97,55,50.402061855670100,0.6875,5.020618556701030,0.5670103092783510,487
Organic Social,2024041215,80,92,52,56.41304347826090,0.65,5.304347826086960,0.5652173913043480,488
Organic Social,2024041219,80,93,53,62.86021505376340,0.6625,5.172043010752690,0.5698924731182800,481
Organic Social,2024041621,80,97,53,70.55670103092780,0.6625,6.463917525773200,0.5463917525773200,627
Organic Social,2024041914,80,95,58,42.88421052631580,0.725,4.863157894736840,0.6105263157894740,462
Organic Social,2024050217,80,99,55,49.04040404040400,0.6875,5.565656565656570,0.5555555555555560,551
Organic Social,2024050323,80,98,58,26.20408163265310,0.725,4.326530612244900,0.5918367346938780,424
Referral,2024041821,80,85,58,90.56470588235290,0.725,6.047058823529410,0.6823529411764710,514
Direct,2024041521,79,99,48,39.57575757575760,0.6075949367088610,4.444444444444450,0.48484848484848500,440
Direct,2024041621,79,89,53,37.70786516853930,0.6708860759493670,4.258426966292140,0.5955056179775280,379
Direct,2024041822,79,102,46,30.372549019607800,0.5822784810126580,4.735294117647060,0.45098039215686300,483
Organic Search,2024040811,79,87,57,62.14942528735630,0.7215189873417720,4.160919540229890,0.6551724137931030,362
Organic Search,2024041514,79,90,45,57.888888888888900,0.569620253164557,3.6444444444444400,0.5,328
Organic Social,2024040816,79,112,58,35.69642857142860,0.7341772151898730,4.866071428571430,0.5178571428571430,545
Organic Social,2024040822,79,102,57,36.666666666666700,0.7215189873417720,4.078431372549020,0.5588235294117650,416
Organic Social,2024041019,79,103,55,42.62135922330100,0.6962025316455700,4.689320388349520,0.5339805825242720,483
Organic Social,2024041118,79,89,55,44.06741573033710,0.6962025316455700,4.584269662921350,0.6179775280898880,408
Organic Social,2024041218,79,95,58,51.526315789473700,0.7341772151898730,5.2,0.6105263157894740,494
Organic Social,2024041822,79,101,61,53.97029702970300,0.7721518987341770,5.564356435643560,0.6039603960396040,562
Organic Social,2024041910,79,106,49,32.320754716981100,0.620253164556962,4.367924528301890,0.46226415094339600,463
Organic Social,2024042322,79,105,58,53.15238095238100,0.7341772151898730,5.152380952380950,0.5523809523809520,541
Organic Social,2024042423,79,100,51,61.11,0.6455696202531650,5.41,0.51,541
Referral,2024043016,79,89,60,101.42696629213500,0.759493670886076,6.898876404494380,0.6741573033707870,614
Referral,2024050312,79,88,65,120.14772727272700,0.8227848101265820,5.7727272727272700,0.7386363636363640,508
Direct,2024042922,78,93,42,67.13978494623660,0.5384615384615380,5.354838709677420,0.45161290322580600,498
Direct,2024050223,78,87,42,41.252873563218400,0.5384615384615380,4.632183908045980,0.4827586206896550,403
Organic Search,2024041615,78,87,52,66.11494252873560,0.6666666666666670,4.252873563218390,0.5977011494252870,370
Organic Search,2024041820,78,88,53,34.21590909090910,0.6794871794871800,3.534090909090910,0.6022727272727270,311
Organic Social,2024040713,78,91,56,48.24175824175820,0.717948717948718,5.428571428571430,0.6153846153846150,494
Organic Social,2024040911,78,96,59,240,0.7564102564102560,4.979166666666670,0.6145833333333330,478
Organic Social,2024040917,78,105,51,28.866666666666700,0.6538461538461540,4.514285714285710,0.4857142857142860,474
Organic Social,2024041222,78,104,50,56.43269230769230,0.6410256410256410,5.346153846153850,0.4807692307692310,556
Organic Social,2024041316,78,110,54,48.41818181818180,0.6923076923076920,4.536363636363640,0.4909090909090910,499
Organic Social,2024041612,78,94,60,66.70212765957450,0.7692307692307690,4.9787234042553200,0.6382978723404260,468
Organic Social,2024041814,78,94,57,73.25531914893620,0.7307692307692310,5.9361702127659600,0.6063829787234040,558
Organic Social,2024041912,78,102,51,58.127450980392200,0.6538461538461540,4.450980392156860,0.5,454
Organic Social,2024042512,78,91,52,52.53846153846150,0.6666666666666670,5.351648351648350,0.5714285714285710,487
Organic Social,2024042716,78,120,53,28.291666666666700,0.6794871794871800,3.475,0.44166666666666700,417
Organic Social,2024050314,78,91,62,69.72527472527470,0.7948717948717950,5.21978021978022,0.6813186813186810,475
Referral,2024043015,78,85,63,82.34117647058820,0.8076923076923080,5.729411764705880,0.7411764705882350,487
Referral,2024050119,78,84,62,164.46428571428600,0.7948717948717950,6.238095238095240,0.7380952380952380,524
Referral,2024050214,78,84,61,88.88095238095240,0.782051282051282,5.476190476190480,0.7261904761904760,460
Direct,2024041820,77,89,53,49.70786516853930,0.6883116883116880,5.157303370786520,0.5955056179775280,459
Organic Search,2024042211,77,84,56,48.964285714285700,0.7272727272727270,4.535714285714290,0.6666666666666670,381
Organic Search,2024042319,77,93,56,72.55913978494620,0.7272727272727270,4.193548387096770,0.6021505376344090,390
Organic Search,2024043014,77,84,45,47.23809523809520,0.5844155844155840,4.119047619047620,0.5357142857142860,346
Organic Social,2024040715,77,95,53,55.88421052631580,0.6883116883116880,4.726315789473680,0.5578947368421050,449
Organic Social,2024041216,77,89,55,48.651685393258400,0.7142857142857140,4.415730337078650,0.6179775280898880,393
Organic Social,2024041613,77,99,62,44.898989898989900,0.8051948051948050,4.818181818181820,0.6262626262626260,477
Organic Social,2024042020,77,94,55,57.4468085106383,0.7142857142857140,5.776595744680850,0.5851063829787230,543
Organic Social,2024042211,77,98,63,89.84693877551020,0.8181818181818180,5.520408163265310,0.6428571428571430,541
Organic Social,2024042221,77,94,56,48.59574468085110,0.7272727272727270,6.23404255319149,0.5957446808510640,586
Organic Social,2024042511,77,100,57,84.28,0.7402597402597400,5.14,0.57,514
Organic Social,2024042719,77,99,52,86.52525252525250,0.6753246753246750,4.242424242424240,0.5252525252525250,420
Organic Social,2024042721,77,101,57,43.118811881188100,0.7402597402597400,4.841584158415840,0.5643564356435640,489
Organic Social,2024042919,77,94,56,58.755319148936200,0.7272727272727270,5.202127659574470,0.5957446808510640,489
Organic Social,2024050109,77,95,50,28.2,0.6493506493506490,4.705263157894740,0.5263157894736840,447
Organic Social,2024050216,77,103,53,72.64077669902910,0.6883116883116880,5.048543689320390,0.5145631067961170,520
Referral,2024050320,77,87,56,73.79310344827590,0.7272727272727270,6.655172413793100,0.6436781609195400,579
Direct,2024042211,76,92,49,57.641304347826100,0.6447368421052630,4.728260869565220,0.532608695652174,435
Organic Search,2024041120,76,82,46,32.81707317073170,0.6052631578947370,4.060975609756100,0.5609756097560980,333
Organic Search,2024041823,76,87,51,34.02298850574710,0.6710526315789470,4.114942528735630,0.5862068965517240,358
Organic Social,2024040800,76,108,53,38.888888888888900,0.6973684210526320,4.796296296296300,0.49074074074074100,518
Organic Social,2024040812,76,87,58,96.1264367816092,0.7631578947368420,6.35632183908046,0.6666666666666670,553
Organic Social,2024041121,76,91,48,39.42857142857140,0.631578947368421,3.934065934065930,0.5274725274725280,358
Organic Social,2024041614,76,95,57,102.4421052631580,0.75,5.852631578947370,0.6,556
Organic Social,2024041800,76,125,54,29.024,0.7105263157894740,4.472,0.432,559
Organic Social,2024042222,76,91,58,57.37362637362640,0.7631578947368420,6.1208791208791200,0.6373626373626370,557
Referral,2024043022,76,88,58,47.86363636363640,0.7631578947368420,5.5,0.6590909090909090,484
Referral,2024050212,76,83,61,138.65060240963900,0.8026315789473690,5.9156626506024100,0.7349397590361450,491
Direct,2024040920,75,92,39,41.95652173913040,0.52,3.5,0.42391304347826100,322
Direct,2024041411,75,83,36,28.10843373493980,0.48,4.397590361445780,0.43373493975903600,365
Direct,2024041515,75,90,36,29.288888888888900,0.48,3.477777777777780,0.4,313
Direct,2024041919,75,89,40,32.39325842696630,0.5333333333333330,4.382022471910110,0.449438202247191,390
Organic Search,2024041212,75,87,46,50.827586206896600,0.6133333333333330,3.9080459770114900,0.5287356321839080,340
Organic Search,2024041611,75,83,52,50.855421686747000,0.6933333333333330,4.975903614457830,0.6265060240963860,413
Organic Search,2024041817,75,88,53,52.59090909090910,0.7066666666666670,3.6931818181818200,0.6022727272727270,325
Organic Search,2024042914,75,83,48,49.42168674698800,0.64,4.216867469879520,0.5783132530120480,350
Organic Social,2024040620,75,98,45,34.142857142857100,0.6,3.4693877551020400,0.45918367346938800,340
Organic Social,2024040914,75,84,50,64.13095238095240,0.6666666666666670,5.226190476190480,0.5952380952380950,439
Organic Social,2024040918,75,103,50,35.37864077669900,0.6666666666666670,4.184466019417480,0.4854368932038840,431
Organic Social,2024041010,75,109,52,29.522935779816500,0.6933333333333330,4.5504587155963300,0.47706422018348600,496
Organic Social,2024041412,75,92,52,59.41304347826090,0.6933333333333330,5.521739130434780,0.5652173913043480,508
Organic Social,2024041413,75,87,52,35.241379310344800,0.6933333333333330,4.7011494252873600,0.5977011494252870,409
Organic Social,2024042718,75,102,43,25.84313725490200,0.5733333333333330,3.911764705882350,0.4215686274509800,399
Organic Social,2024042813,75,103,51,41.029126213592200,0.68,4.087378640776700,0.49514563106796100,421
Organic Social,2024042816,75,89,57,51.48314606741570,0.76,4.707865168539330,0.6404494382022470,419
Organic Social,2024042910,75,102,51,33.549019607843100,0.68,5.147058823529410,0.5,525
Organic Social,2024042920,75,105,61,58.542857142857100,0.8133333333333330,5.933333333333330,0.580952380952381,623
Organic Social,2024050116,75,97,55,88.75257731958760,0.7333333333333330,4.835051546391750,0.5670103092783510,469
Organic Social,2024050211,75,88,59,110.76136363636400,0.7866666666666670,7.113636363636360,0.6704545454545450,626
Direct,2024041711,74,90,46,42.51111111111110,0.6216216216216220,5,0.5111111111111110,450
Direct,2024041816,74,94,45,38.287234042553200,0.6081081081081080,4.0212765957446800,0.4787234042553190,378
Direct,2024041823,74,87,32,22.114942528735600,0.43243243243243200,3.425287356321840,0.367816091954023,298
Direct,2024042519,74,88,48,35.05681818181820,0.6486486486486490,4.056818181818180,0.5454545454545450,357
Direct,2024042522,74,81,44,24.234567901234600,0.5945945945945950,4.506172839506170,0.5432098765432100,365
Organic Search,2024041213,74,83,50,39.13253012048190,0.6756756756756760,4.0120481927710800,0.6024096385542170,333
Organic Search,2024041715,74,87,55,37,0.7432432432432430,3.8505747126436800,0.632183908045977,335
Organic Search,2024041718,74,83,53,34.036144578313300,0.7162162162162160,4.325301204819280,0.6385542168674700,359
Organic Social,2024041014,74,94,53,51.840425531914900,0.7162162162162160,5.553191489361700,0.5638297872340430,522
Organic Social,2024041213,74,89,47,45.98876404494380,0.6351351351351350,4.640449438202250,0.5280898876404490,413
Organic Social,2024041414,74,89,57,73.33707865168540,0.7702702702702700,6.247191011235960,0.6404494382022470,556
Organic Social,2024041812,74,90,56,63.56666666666670,0.7567567567567570,5.177777777777780,0.6222222222222220,466
Organic Social,2024042017,74,96,62,110.55208333333300,0.8378378378378380,7.229166666666670,0.6458333333333330,694
Organic Social,2024042117,74,89,48,42.1123595505618,0.6486486486486490,4.977528089887640,0.5393258426966290,443
Organic Social,2024042320,74,101,53,59.23762376237620,0.7162162162162160,6.108910891089110,0.5247524752475250,617
Organic Social,2024042420,74,89,56,86.74157303370790,0.7567567567567570,5.314606741573030,0.6292134831460670,473
Organic Social,2024042600,74,91,50,42.34065934065930,0.6756756756756760,4.604395604395600,0.5494505494505500,419
Organic Social,2024042714,74,91,51,51.40659340659340,0.6891891891891890,4.967032967032970,0.5604395604395600,452
Organic Social,2024042810,74,86,59,35.26744186046510,0.7972972972972970,5.023255813953490,0.686046511627907,432
Organic Social,2024043016,74,100,50,52.88,0.6756756756756760,4.74,0.5,474
Organic Social,2024043018,74,87,51,30.011494252873600,0.6891891891891890,4.551724137931040,0.5862068965517240,396
Referral,2024041514,74,84,56,85.26190476190480,0.7567567567567570,5.857142857142860,0.6666666666666670,492
Referral,2024042321,74,86,59,86.88372093023260,0.7972972972972970,7.476744186046510,0.686046511627907,643
Referral,2024042414,74,81,57,126.35802469135800,0.7702702702702700,5.950617283950620,0.7037037037037040,482
Referral,2024042921,74,83,52,47.325301204819300,0.7027027027027030,4.855421686746990,0.6265060240963860,403
Referral,2024050215,74,78,60,107.06410256410300,0.8108108108108110,5.935897435897440,0.7692307692307690,463
Referral,2024050314,74,82,60,113.51219512195100,0.8108108108108110,6.048780487804880,0.7317073170731710,496
Direct,2024041120,73,79,37,29.848101265822800,0.5068493150684930,3.7848101265822800,0.46835443037974700,299
Direct,2024041211,73,89,43,38.93258426966290,0.589041095890411,4.168539325842700,0.48314606741573000,371
Direct,2024042412,73,94,43,56.98936170212770,0.589041095890411,4.23404255319149,0.4574468085106380,398
